80 2649,616699 1237 1529 236325 1038276
80 2649,787109 1240 1536 237051 1044069
139 1649,673706 271 288 20660 15976
139 1649,675903 272 288 20660 15976
139 1649,684326 273 289 20732 15977
445 183,365829 68 131 880 1295
139 1649,695068 274 290 20804 15978
139 1649,702637 275 291 20876 15979
80 2651,192139 1242 1540 237646 1046966
80 2651,293945 1243 1542 237646 1048032
80 2651,395264 1244 1546 237646 1048512
80 2651,571777 1247 1552 238224 1055753
80 2652,090332 1248 1554 238224 1056366
80 2661,291748 1258 1564 238950 1069399
80 2667,496826 1260 1564 239677 1069399
80 2667,906494 1262 1565 239884 1069400
80 2668,325928 1265 1567 240182 1069401
80 2668,753174 1267 1569 240425 1069402
80 2669,176270 1269 1570 240668 1069403
80 2669,590820 1272 1572 241045 1069404
80 2672,792480 1274 1574 241288 1069405
80 2673,204834 1277 1576 241586 1069406
80 2673,629150 1279 1579 241829 1069407
80 2674,044434 1282 1581 242110 1069408
80 2674,477051 1284 1582 242353 1069409
80 2677,900146 1287 1584 242640 1069410
80 2680,429932 1289 1586 242883 1069411
80 2680,849854 1292 1588 243435 1069412
80 2681,269531 1294 1590 243678 1069642
80 2681,669678 1297 1592 244015 1069643
80 2682,079834 1299 1594 244258 1069644
80 2682,510498 1302 1595 244555 1069645
80 2682,953613 1304 1597 244798 1069646
80 2689,166260 1308 1600 245105 1069819
139 1769,749023 276 303 20948 15984
80 2689,698975 1309 1602 245105 1070490
80 2690,762207 1313 1608 245654 1076408
80 2697,250244 1317 1612 246249 1079305
80 2700,746582 1319 1612 246845 1079305
80 2703,855225 1320 1614 246845 1080278
80 2703,975586 1321 1618 246845 1080758
80 2704,218750 1326 1625 247423 1090895
80 2704,393311 1328 1630 248149 1093792
80 2745,161377 1332 1634 249412 1094235
80 2745,291504 1333 1636 249412 1094236
80 2749,431641 1336 1640 250007 1097133
80 2749,514893 1337 1643 250007 1097613
80 2750,041992 1338 1645 250007 1098652
80 2750,192383 1341 1651 250733 1102997
80 2752,437256 1348 1657 251439 1114582
80 2841,511230 1351 1662 251682 1114583
139 1833,972778 297 320 23380 17645
139 1833,992432 304 326 23971 17988
80 2856,514160 1353 1664 251833 1114827
80 2857,095947 1355 1668 252428 1117724
80 2857,187256 1356 1672 252428 1118204
80 2857,280518 1357 1675 252428 1118683
80 2857,565674 1358 1678 252428 1119243
80 2857,722412 1361 1683 253154 1123588
80 2857,829102 1362 1688 253154 1125153
80 2858,120361 1363 1691 253154 1125317
80 2858,706543 1365 1695 253749 1128214
80 2858,822754 1366 1697 253749 1128694
80 2858,939209 1367 1699 253749 1129214
80 2859,479980 1368 1701 253749 1129771
80 2860,994873 1371 1707 254475 1135564
80 2864,073975 1373 1712 255201 1137129
80 2864,158691 1376 1712 255928 1137129
139 1834,098145 312 334 24978 18753
80 2864,725830 1378 1716 256523 1140026
80 2864,839600 1380 1719 257301 1140027
80 2864,955322 1381 1723 257301 1140506
80 2865,264404 1382 1726 257301 1141068
80 2865,593750 1390 1735 258027 1155549
80 2865,878174 1391 1738 258027 1155713
80 2867,330566 1393 1742 258753 1157162
139 1834,099731 313 334 24978 18753
139 1834,108032 315 335 25050 18754
80 2870,549316 1397 1745 259348 1161507
80 2870,620850 1398 1747 259348 1162584
80 2870,690918 1399 1751 259348 1163064
80 2870,849609 1408 1761 259930 1176097
80 2870,974854 1410 1766 260656 1178994
80 2871,479248 1411 1768 260656 1180033
80 2872,789062 1418 1778 261362 1191764
80 2876,240967 1419 1781 261362 1194556
80 2876,533203 1420 1784 261362 1194720
80 2876,652344 1421 1788 261362 1195218
80 2877,192383 1422 1790 261362 1195904
80 2880,853516 1424 1792 261962 1196466
80 2882,335938 1431 1800 262688 1206603
80 2886,815918 1433 1800 263415 1206603
139 1834,110596 316 335 25050 18754
139 1834,117554 318 336 25122 18755
80 2887,583984 1435 1804 264010 1209500
80 2887,703857 1436 1806 264010 1210961
80 2887,902100 1442 1814 265052 1219650
80 2888,424805 1443 1816 265052 1220689
80 2889,493896 1448 1823 265758 1228075
80 2889,607422 1450 1827 266536 1229511
80 2892,716553 1452 1827 267315 1229511
80 2892,872314 1456 1832 268121 1233856
80 2893,311768 1457 1835 268121 1235054
80 2893,892822 1459 1839 268716 1237951
80 2894,017578 1460 1842 268716 1238434
80 2894,179443 1463 1849 269441 1244227
80 2894,715332 1464 1851 269441 1244842
80 2895,252197 1465 1853 269441 1245519
80 2895,801758 1467 1857 270036 1248416
80 2895,922607 1468 1861 270036 1248914
80 2896,459473 1469 1863 270036 1249598
80 2897,879150 1475 1872 270762 1261183
80 2898,427979 1476 1873 270762 1261859
80 2899,769043 1483 1881 271309 1272122
80 2899,890625 1484 1883 271309 1272991
80 2900,116699 1490 1888 271891 1278784
80 2900,650879 1491 1890 271891 1279823
80 2903,732178 1493 1894 272486 1282720
80 2903,841309 1494 1898 272486 1283204
80 2905,172363 1503 1902 273192 1286247
139 1834,135498 327 344 26071 19520
80 2906,611572 1509 1910 273918 1294936
80 2907,267334 1511 1914 274513 1297833
80 2907,377686 1512 1918 274513 1298313
80 2907,539795 1515 1925 275239 1304106
80 2908,073730 1516 1927 275239 1304808
80 2908,608643 1517 1929 275239 1305494
80 2912,649414 1521 1935 275786 1311412
80 2913,234863 1523 1939 276381 1314309
80 2913,726562 1524 1941 276381 1314985
80 2914,222168 1525 1943 276381 1315671
80 2914,350342 1526 1947 276381 1317107
80 2914,522461 1531 1953 277187 1321452
139 1834,188354 328 344 26071 19520
445 185,579803 69 134 880 1301
445 185,665634 70 136 880 1307
80 2915,129150 1535 1956 277782 1322901
80 2915,678467 1536 1958 277782 1323573
80 2916,225830 1537 1960 277782 1324230
80 2919,338623 1538 1964 277782 1324713
80 2920,864014 1542 1971 278508 1333402
80 2935,982178 1544 1975 278659 1333646
80 2936,555664 1546 1979 279254 1336543
80 2936,676514 1547 1983 279254 1337041
80 2936,791504 1548 1987 279254 1337525
80 2937,086182 1549 1990 279254 1338087
80 2937,330322 1553 1998 279980 1345328
80 2938,813721 1560 2007 280706 1356913
80 2939,476318 1561 2009 280706 1357077
139 1834,303345 337 352 27028 20285
139 1834,307373 338 352 27028 20285
139 1834,316040 340 353 27100 20286
139 1834,323242 342 354 27172 20287
80 2940,056396 1563 2013 281301 1359974
80 2940,175781 1564 2017 281301 1361410
80 2940,704590 1565 2019 281301 1361967
80 2940,883545 1570 2024 282107 1364864
80 2941,408447 1571 2026 282107 1365528
80 2945,483887 1576 2034 282656 1374342
80 2946,043213 1577 2038 282656 1377134
80 2946,352051 1578 2041 282656 1377696
80 2946,876709 1581 2042 283278 1377697
80 2947,168945 1582 2045 283278 1377861
80 2948,793945 1593 2055 283982 1396832
80 2948,903809 1595 2058 284760 1397315
80 2952,013672 1597 2058 285539 1397315
80 3179,945557 1667 2079 309304 1412532
80 3180,084961 1671 2088 309915 1421221
80 3180,161621 1672 2091 309915 1423394
80 3180,282227 1673 2093 309915 1423595
80 3180,626953 1674 2096 309915 1424341
80 3180,910156 1676 2101 310660 1426237
80 3181,191162 1677 2104 310660 1426468
80 3182,382324 1678 2107 310660 1427386
80 3183,641113 1684 2119 311583 1437523
80 3184,353027 1686 2123 312177 1440420
80 3184,469482 1687 2126 312177 1440904
80 3185,012695 1688 2128 312177 1441574
80 3185,552490 1689 2130 312177 1442260
80 3186,359375 1691 2134 312723 1445282
80 3187,856689 1697 2142 313448 1453971
80 3190,970947 1703 2151 314211 1464108
80 3191,434814 1705 2155 314826 1465884
80 3193,164551 1707 2159 315421 1468781
80 3270,210205 1709 2162 316013 1469043
80 3270,331543 1710 2166 316013 1469523
80 3270,566650 1715 2176 316739 1479660
80 3271,105469 1716 2178 316739 1480699
80 3271,645020 1717 2180 316739 1481735
80 3272,717529 1722 2189 317441 1492018
80 3274,068115 1729 2199 318147 1503749
80 3295,470215 1731 2202 318766 1503966
80 3296,677734 1736 2206 319394 1506863
80 3297,268555 1738 2210 319989 1509760
80 3297,384033 1739 2212 319989 1509761
80 3297,473389 1740 2216 319989 1511197
80 3297,640625 1745 2223 320795 1516990
80 3298,165771 1746 2225 320795 1518029
80 3299,232666 1751 2232 321501 1525415
80 3299,834717 1753 2236 322096 1528312
80 3299,935303 1754 2240 322096 1528795
80 3300,047607 1755 2244 322096 1529279
80 3300,345459 1756 2247 322096 1529841
80 3300,535889 1759 2254 322822 1535634
80 3300,825928 1760 2257 322822 1535798
80 3301,662598 1763 2262 323450 1540143
80 3301,823486 1768 2270 324176 1547384
80 3304,979248 1770 2270 324903 1547384
139 1834,344971 349 360 27763 20630
80 3305,575684 1772 2274 325498 1550281
80 3305,690674 1773 2276 325498 1551625
80 3305,817383 1774 2280 325498 1552105
80 3306,061279 1782 2286 326076 1559346
80 3306,236572 1784 2291 326801 1562243
80 3306,769287 1785 2293 326801 1562927
80 3307,266602 1786 2296 326801 1564857
80 3308,111572 1789 2301 327429 1569202
139 1834,361938 358 368 28720 21395
80 3312,387695 1792 2305 328024 1572099
80 3312,917969 1793 2307 328024 1572771
80 3316,026855 1795 2311 328802 1574207
80 3316,139893 1797 2311 329581 1574207
80 3317,767334 1801 2316 330387 1577104
80 3320,886963 1802 2318 330387 1577105
139 1834,384888 365 374 29312 21999
80 3321,465332 1806 2320 330997 1577106
80 3322,026855 1808 2324 331592 1579898
80 3322,335938 1809 2327 331592 1580460
80 3323,341553 1810 2328 331592 1580461
80 3323,634277 1811 2331 331592 1580625
80 3323,725098 1812 2335 331592 1581109
80 3323,918701 1816 2343 332318 1588350
139 1900,505005 376 382 30269 22760
80 3324,497559 1817 2347 332318 1591142
80 3324,616943 1818 2350 332318 1591616
80 3324,920166 1819 2353 332318 1592178
80 3325,212158 1820 2356 332318 1592342
139 1900,560059 383 388 30867 23109
80 3326,695312 1822 2358 332941 1593028
80 3329,792236 1826 2361 333667 1593029
80 3329,793701 1827 2361 333667 1593029
80 3329,800049 1831 2362 338047 1593030
80 3330,394287 1833 2366 338642 1595927
80 3330,515137 1834 2370 338642 1596406
80 3330,639160 1835 2372 338642 1597750
80 3330,743408 1836 2376 338642 1599315
80 3330,956299 1845 2377 339220 1599316
80 3331,489746 1846 2379 339220 1599955
80 3331,491699 1847 2379 339220 1599955
80 3331,498779 1851 2380 343600 1599956
80 3332,090576 1853 2384 344195 1602853
80 3332,219482 1854 2386 344195 1603722
80 3332,345459 1855 2390 344195 1604202
